TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionMonth,TransactionDayOfWeek,TransactionYear,LoginAttempts_Bin
899.71625,0,37,0,23,3,139,1,1258.93,12,6,2022,0
899.71625,0,34,1,77,2,296,1,2042.22,5,1,2021,0
664.2,0,31,2,72,2,82,1,2325.78,5,2,2023,0
67.77,0,21,0,55,2,67,1,7530.3,2,1,2020,0
241.13,0,11,0,54,2,23,1,1431.6,4,2,2025,0
230.91,1,40,0,23,3,63,1,991.69,1,5,2020,0
97.18,0,29,2,57,2,17,1,4079.09,3,0,2024,0
39.78,0,40,1,52,0,76,1,193.06,1,3,2022,0
50.06,1,37,1,28,3,96,1,105.01,4,3,2024,0
353.96,0,15,1,21,3,115,2,368.78,3,3,2022,1
280.51,0,36,1,28,3,29,1,1519.35,2,3,2020,0
33.31,0,26,0,56,2,285,1,1532.72,9,2,2025,0
54.65,1,37,1,28,3,96,1,105.01,8,1,2024,0
13.87,0,20,0,37,1,209,1,2735.84,4,2,2020,0
69.86,1,41,2,69,2,71,4,3920.11,3,4,2020,1
107.46,0,18,1,23,3,51,1,930.3,3,1,2023,0
360.72,0,15,0,34,1,61,1,836.67,9,5,2025,0
64.51,0,34,0,26,3,86,1,5705.4,6,1,2023,0
255.04,0,5,0,26,1,197,1,3030.97,1,4,2020,0
562.58,1,5,0,24,3,66,1,379.82,3,1,2024,0
121.95,0,5,0,23,3,172,1,9695.04,7,1,2022,0
68.55,0,11,1,69,0,280,2,12072.11,11,2,2023,1
250.57,0,2,2,79,2,124,1,4466.1,2,6,2022,0
257.27,0,2,1,63,0,113,1,10980.38,1,5,2020,0
26.41,0,28,0,19,3,25,1,1642.34,2,0,2020,0
145.03,1,0,2,65,0,205,1,7458.03,10,1,2023,0
899.71625,0,30,2,31,0,55,1,9733.83,10,1,2023,0
118.53,0,1,0,46,1,77,4,6133.41,12,1,2021,1
354.92,0,38,2,18,3,148,1,511.37,6,0,2020,0
46.46,0,36,2,37,1,242,1,8883.4,8,2,2024,0
69.82,0,15,1,25,3,31,1,1040.43,11,4,2020,0
65.05,0,15,1,25,3,31,1,1040.43,2,1,2021,0
69.67,0,37,0,23,3,99,1,1072.25,9,6,2022,0
107.76,1,17,1,69,2,166,1,6077.96,4,3,2024,0
649.89,0,2,2,44,0,108,1,11869.71,12,6,2025,0
74.26,0,20,1,29,0,51,1,10619.35,10,1,2023,0
86.04,0,38,0,47,0,192,1,13899.24,10,0,2025,0
8.44,0,7,0,63,2,135,1,1106.34,11,3,2023,0
429.68,0,20,1,31,0,111,1,14365.18,2,5,2025,0
77.21,0,37,1,20,3,172,1,1309.85,1,2,2021,0
358.42,1,23,2,75,2,37,1,1389.71,5,6,2020,0
644.74,1,11,0,38,0,85,1,11989.39,1,5,2024,0
211.79,1,22,1,62,0,102,1,13869.86,11,4,2025,0
52.99,1,8,0,41,1,275,1,7927.27,6,0,2024,0
421.41,1,1,2,23,3,99,1,342.73,1,5,2022,0
222.95,1,24,1,60,1,83,1,4707.24,12,3,2022,0
134.13,0,1,0,64,0,94,1,11204.62,9,2,2020,0
391.69,0,40,0,40,1,111,1,7616.43,1,6,2022,0
269.02,0,10,0,64,2,55,1,2411.02,2,0,2024,0
444.39,0,11,1,52,1,180,1,5619.95,12,3,2020,0
164.19,1,41,1,52,2,73,1,5957.37,11,0,2022,0
32.75,0,42,1,21,3,28,1,935.88,9,0,2021,0
180.48,0,0,1,53,2,23,1,6115.63,12,6,2022,0
156.34,0,38,1,42,1,259,1,6797.71,8,3,2024,0
191.5,0,21,0,46,0,144,1,6101.15,4,2,2025,0
215.36,0,21,2,47,1,273,1,9344.98,6,3,2022,0
3.56,0,13,0,78,2,108,1,7561.33,12,2,2024,0
302.72,0,7,2,46,1,51,1,9418.08,3,2,2024,0
553.53,0,42,1,27,3,23,1,852.2,7,6,2025,0
22.27,0,20,0,59,1,161,1,6711.15,6,0,2024,0
237.72,0,9,1,77,2,178,1,7932.41,4,5,2023,0
241.22,0,31,1,51,2,175,1,6173.23,1,2,2024,0
49.06,0,41,1,21,3,17,1,816.08,11,5,2021,0
268.33,1,32,0,53,2,71,1,1733.34,1,1,2024,0
428.03,0,22,1,72,2,47,1,7318.64,4,1,2024,0
327.04,0,2,0,43,1,89,1,4159.52,8,3,2023,0
899.71625,1,8,2,62,0,83,1,11498.01,8,3,2020,0
197.05,0,0,2,54,1,39,3,2610.67,2,4,2023,1
284.44,0,21,1,27,3,33,1,868.61,4,6,2024,0
305.43,1,34,2,67,0,16,1,14639.28,3,1,2021,0
899.71625,1,41,2,61,0,61,1,10456.24,9,5,2024,0
461.82,0,36,1,23,3,136,1,1790.27,1,1,2025,0
482.31,0,7,1,53,2,236,1,7432.99,3,6,2023,0
328.95,0,6,0,74,2,128,1,7358.65,10,1,2025,0
254.53,1,1,1,28,1,14,1,4957.57,2,6,2025,0
465.67,0,33,1,67,0,77,1,8042.3,10,2,2022,0
403.39,0,17,0,56,2,134,1,3801.82,4,1,2025,0
219.21,0,24,1,57,2,136,1,7059.77,8,3,2025,0
899.71625,0,41,2,36,1,169,1,4826.88,8,1,2020,0
129.4,0,19,0,52,1,130,1,7166.88,12,5,2025,0
347.4,1,31,2,27,3,219,1,4846.68,1,5,2020,0
68.46,0,25,2,49,1,179,1,3475.99,12,3,2022,0
88.58,0,13,0,55,1,60,1,7794.84,8,0,2025,0
86.99,0,29,0,47,0,77,1,667.66,5,0,2024,0
78.53,1,34,1,23,3,156,1,287.46,8,5,2021,0
111.28,0,20,1,20,3,103,1,1379.39,11,6,2023,0
606.91,0,30,1,57,0,158,1,1415.52,4,3,2021,0
139.47,0,15,1,33,1,82,1,9983.36,6,4,2021,0
197.6,0,30,1,20,3,154,1,454.66,6,5,2025,0
335.59,1,14,1,69,2,149,1,2445.58,4,0,2020,0
92.99,0,7,0,26,1,284,1,7117.35,10,4,2025,0
318.45,1,35,2,26,3,66,1,1671.66,9,1,2022,0
295.78,0,12,1,23,3,130,1,4076.48,5,3,2020,0
31.93,0,42,1,21,3,28,1,935.88,9,5,2024,0
186.68,0,4,2,67,2,26,1,7167.57,4,2,2020,0
23.04,0,41,0,23,3,103,4,319.18,12,0,2021,1
31.67,1,13,2,53,2,170,1,1540.87,6,4,2021,0
66.7,0,39,0,39,0,85,1,871.1,9,6,2024,0
664.37,0,3,1,60,2,173,1,7417.69,5,3,2022,0
899.71625,0,35,2,55,1,238,1,2235.7,12,2,2023,0
66.33,0,29,0,51,0,37,1,12540.18,6,6,2020,0
247.54,1,33,2,54,2,137,1,1794.5,3,0,2024,0
711.33,0,1,2,68,2,91,1,2016.02,4,6,2024,0
245.94,0,25,0,41,1,48,1,3438.02,9,5,2021,0
453.11,0,17,0,56,2,134,1,3801.82,4,1,2025,0
122.63,0,6,0,52,2,140,1,5878.89,10,3,2022,0
292.94,0,11,1,33,0,285,1,5307.74,1,1,2024,0
268.84,1,21,0,45,0,87,1,6863.02,2,1,2021,0
362.96,0,7,0,35,1,235,1,6430.41,8,2,2025,0
273.39,0,30,2,77,2,101,1,2272.17,6,3,2021,0
67.05,0,12,0,49,1,178,1,9648.6,10,2,2023,0
289.89,1,35,1,78,2,40,1,5133.61,7,2,2020,0
718.99,1,29,0,22,3,96,1,387.02,4,2,2020,0
84.23,0,37,0,68,2,167,1,5010.31,10,6,2020,0
91.83,0,6,2,21,3,131,1,1639.9,8,3,2025,0
435.11,0,3,1,24,3,93,1,569.25,4,1,2021,0
899.71625,1,15,2,68,0,127,1,14881.77,4,5,2025,0
3.28,1,35,2,43,0,158,1,14180.21,6,6,2023,0
241.87,1,30,1,53,2,238,1,6313.22,7,0,2020,0
899.71625,0,7,1,61,2,69,1,7904.24,8,3,2022,0
448.18,0,19,0,53,2,87,1,3133.85,11,2,2022,0
199.66,1,2,1,26,3,40,1,250.93,8,6,2021,0
111.88,0,25,0,26,3,247,1,7597.66,8,3,2023,0
899.71625,0,17,2,78,2,57,1,5726.2,3,6,2025,0
83.45,0,18,0,62,2,27,1,6095.65,4,0,2025,0
362.81,0,39,2,36,0,79,1,5798.92,2,5,2023,0
50.84,0,38,1,23,3,217,1,471.28,5,0,2025,0
360.32,1,36,2,31,1,143,1,9933.56,7,2,2025,0
71.02,1,35,1,25,3,140,1,1210.33,7,5,2020,0
470.01,1,38,1,34,0,41,1,12948.5,10,0,2023,0
102.66,1,25,1,18,3,104,1,6149.81,8,3,2024,0
166.49,0,6,2,30,1,28,1,8741.51,2,1,2020,0
67.23,1,9,2,36,0,55,1,9955.88,8,1,2023,0
408.59,0,28,2,33,1,73,1,922.96,6,2,2025,0
101.83,0,7,2,24,3,88,1,1433.66,8,1,2021,0
105.98,0,36,1,51,0,179,1,11388.15,2,5,2025,0
51.78,0,27,2,56,2,165,1,5773.5,8,5,2025,0
140.26,1,34,2,40,0,220,1,12662.66,10,1,2023,0
563.48,1,30,1,56,1,104,1,8458.29,10,2,2023,0
39.53,0,9,0,77,2,106,1,6462.41,3,5,2023,0
152.62,1,9,1,42,0,289,1,13964.31,6,2,2022,0
364.01,0,41,1,78,2,126,1,2300.53,9,0,2022,0
302.59,0,24,2,44,1,104,1,6237.68,2,6,2023,0
40.53,1,41,2,25,3,145,1,1619.6,11,1,2022,0
429.15,0,39,2,27,3,92,1,1256.33,12,6,2024,0
648.47,1,2,2,25,3,104,1,164.61,8,1,2024,0
805.68,0,31,2,58,2,231,1,1913.73,1,0,2022,0
477.43,0,15,2,33,1,15,1,4381.54,1,6,2023,0
75.28,1,17,2,59,1,95,1,5624.86,4,4,2021,0
899.71625,0,25,2,45,0,234,1,602.36,1,2,2021,0
436.3,1,26,2,55,1,63,1,8570.82,3,5,2022,0
135.8,0,14,1,64,0,63,1,13847.99,5,3,2020,0
309.5,0,5,2,25,3,144,1,1919.97,2,6,2025,0
209.2,0,40,2,49,0,115,1,14021.4,10,5,2020,0
899.71625,0,24,1,18,3,129,1,756.74,12,3,2021,0
62.13,0,15,1,25,3,31,1,1040.43,7,0,2021,0
397.51,0,12,2,26,1,49,1,2617.23,3,0,2021,0
60.36,1,15,1,59,1,56,1,3034.67,3,3,2022,0
66.81,0,15,0,56,2,101,1,2833.12,4,3,2024,0
156.34,0,37,2,26,3,269,1,221.79,5,5,2025,0
281.05,0,32,1,79,2,109,1,4543.56,2,2,2021,0
102.98,1,21,2,63,2,108,1,5009.29,6,1,2021,0
270.9,0,3,0,68,0,224,1,5803.89,10,2,2022,0
351.9,0,17,0,80,2,47,1,6003.59,12,2,2021,0
98.43,0,27,0,29,1,141,1,9873.62,10,5,2024,0
122.97,0,38,1,52,0,12,1,8450.84,5,0,2021,0
443.9,0,40,1,29,1,75,1,7544.4,6,2,2022,0
482.19,0,25,0,59,1,41,1,2757.23,4,1,2023,0
899.71625,0,37,0,23,3,139,1,1258.93,4,5,2022,0
306.54,1,20,1,20,3,33,2,333.19,9,3,2023,1
26.43,0,16,2,33,0,27,1,12063.77,10,4,2024,0
312.33,0,40,1,59,1,151,1,7261.59,3,6,2023,0
597.73,0,22,0,41,1,40,1,5906.58,9,2,2022,0
171.59,1,9,1,76,2,93,4,4708.29,9,2,2025,1
242.3,1,3,0,40,1,136,1,5711.71,11,5,2025,0
3.2,1,20,1,50,0,131,1,11385.37,12,6,2025,0
353.14,0,39,2,24,3,68,1,289.71,2,3,2020,0
794.06,1,0,2,59,0,38,1,5977.59,1,3,2025,0
371.13,1,36,2,31,1,143,1,9933.56,5,5,2025,0
89.53,0,25,1,58,1,77,1,2618.1,10,3,2024,0
106.03,1,11,1,51,1,86,1,9095.14,7,0,2024,0
38.94,0,8,1,26,3,63,1,1476.91,3,6,2022,0
391.09,0,22,0,66,0,141,1,10113.66,5,4,2024,0
334.89,1,28,1,61,0,161,1,12613.25,6,5,2023,0
6.17,0,4,2,59,0,47,1,12703.24,12,4,2024,0
645.77,0,4,0,42,1,128,1,7155.95,2,2,2022,0
899.71625,0,28,0,18,3,168,1,1058.13,6,5,2024,0
59.85,1,30,1,19,3,240,1,1225.69,9,6,2024,0
418.76,0,20,1,28,3,193,1,1929.28,1,2,2025,0
81.36,0,13,1,28,3,21,1,1913.06,1,0,2021,0
308.61,0,10,0,68,2,63,1,1748.02,3,5,2025,0
364.62,0,38,2,57,2,128,1,3274.96,4,0,2021,0
211.65,1,13,1,73,2,100,1,2012.24,8,5,2025,0
150.11,0,36,1,28,3,142,1,918.88,3,2,2020,0
103.09,0,10,0,70,2,140,1,1983.65,5,2,2021,0
184.04,0,40,2,34,1,98,1,8469.43,8,6,2023,0
692.6,0,35,2,46,1,62,1,3583.67,4,3,2023,0
836.86,1,1,1,25,3,287,1,352.31,2,6,2024,0
116.37,1,40,2,27,1,135,1,4764.48,6,4,2022,0
157.45,1,13,1,46,1,176,1,9379.72,1,2,2020,0
20.65,0,10,0,58,0,240,1,11991.24,9,4,2023,0
53.78,1,37,1,28,3,96,1,105.01,1,1,2023,0
144.32,0,1,2,25,3,177,1,783.83,1,4,2023,0
252.14,0,42,1,26,3,68,1,566.83,4,2,2022,0
110.62,0,11,2,62,2,32,1,6675.03,5,1,2025,0
100.82,0,39,0,40,0,46,1,1272.12,10,2,2024,0
37.19,1,7,2,54,2,172,1,4795.65,2,0,2021,0
26.78,0,16,2,33,0,27,1,12063.77,3,3,2020,0
535.96,1,16,1,43,0,92,1,6011.8,2,0,2021,0
76.69,0,27,2,75,2,170,1,7413.18,4,3,2020,0
190.03,1,40,1,27,3,84,1,1196.07,4,2,2024,0
358.93,0,24,0,46,0,91,1,1329.45,9,3,2023,0
20.21,0,37,0,54,2,71,1,7587.48,10,1,2022,0
462.61,1,14,2,35,0,146,3,6990.64,7,3,2023,1
528.22,1,6,2,53,2,162,2,1309.95,11,2,2024,1
354.45,1,30,1,58,0,198,2,8421.88,12,3,2024,1
179.5,0,3,2,57,1,78,1,6650.71,8,2,2022,0
13.79,0,31,1,24,3,20,1,954.83,7,5,2023,0
61.8,0,7,0,52,2,238,1,6189.24,6,6,2023,0
13.44,0,35,0,23,3,63,1,213.0,9,4,2025,0
80.92,0,27,2,75,2,170,1,7413.18,7,5,2024,0
59.52,1,11,2,46,0,165,1,11174.94,11,5,2021,0
164.69,1,29,1,58,1,46,1,8332.58,4,0,2025,0
246.43,0,17,0,60,0,147,1,883.72,5,6,2022,0
364.24,1,23,1,26,3,71,1,6430.86,7,3,2024,0
526.0,0,15,0,72,2,101,1,2940.04,11,3,2025,0
111.31,0,11,1,19,3,95,1,1447.26,11,4,2024,0
162.71,0,16,0,30,0,118,1,6034.73,8,6,2020,0
247.26,1,37,2,22,3,234,1,483.02,3,4,2021,0
82.82,0,13,1,28,3,21,1,1913.06,10,3,2024,0
381.86,0,32,0,31,0,163,1,7624.56,9,6,2020,0
44.37,0,35,0,31,1,164,1,362.4,1,6,2020,0
701.55,0,9,1,79,2,152,1,4202.92,7,0,2021,0
337.0,0,28,2,55,2,216,1,1019.39,12,4,2022,0
107.69,0,6,1,21,3,181,1,1204.11,10,3,2020,0
228.48,0,29,0,31,1,108,1,1220.86,12,2,2020,0
226.66,0,31,2,71,2,46,1,1182.77,1,2,2022,0
306.92,0,17,1,73,2,100,1,7885.64,8,5,2023,0
899.71625,0,36,2,19,3,38,1,1605.67,4,5,2023,0
558.99,0,17,0,42,0,133,1,14343.0,10,1,2024,0
177.61,0,3,0,18,3,203,1,1523.57,11,2,2025,0
199.53,0,2,2,32,0,116,1,9588.71,3,4,2020,0
292.11,0,35,0,63,0,167,1,12626.49,2,5,2024,0
301.0,1,4,1,30,1,60,1,8517.95,12,3,2020,0
149.68,0,5,1,44,1,159,1,1070.47,3,1,2022,0
228.95,0,40,1,48,0,177,1,254.75,1,4,2022,0
35.0,1,7,2,54,2,172,1,4795.65,3,5,2024,0
553.92,0,26,1,59,2,180,1,6475.13,7,2,2021,0
761.99,0,31,0,18,3,277,1,1008.76,5,2,2025,0
151.01,0,24,2,46,1,75,1,8045.77,4,2,2022,0
264.22,0,28,0,25,3,37,1,1783.04,11,3,2024,0
308.21,0,8,2,54,1,25,1,6586.19,9,2,2025,0
746.56,0,5,1,53,2,109,1,2451.56,1,1,2023,0
899.71625,0,7,0,69,2,151,1,1619.16,8,6,2020,0
382.82,0,10,0,60,1,172,1,4383.69,3,6,2024,0
287.53,0,8,0,21,3,90,1,1451.02,7,5,2022,0
53.72,0,23,0,48,0,85,1,1120.88,1,1,2022,0
471.11,0,11,2,29,1,61,1,6214.54,9,2,2022,0
451.31,0,15,2,33,1,15,1,4381.54,10,1,2021,0
129.0,0,15,1,33,1,82,1,9983.36,9,0,2021,0
25.44,1,41,1,80,2,39,1,3773.29,12,1,2025,0
199.95,1,28,1,23,3,196,1,707.25,9,3,2021,0
265.94,0,4,2,68,2,174,1,7811.31,10,6,2022,0
97.22,0,30,1,60,1,93,1,6937.48,4,0,2024,0
131.11,0,33,2,21,3,96,1,1930.96,4,3,2021,0
79.11,1,24,2,59,0,132,1,800.83,9,5,2023,0
163.06,0,37,0,71,2,112,1,5962.58,5,4,2025,0
624.63,1,38,1,21,3,148,1,106.86,11,5,2024,0
219.51,1,17,1,51,2,66,1,3656.62,3,1,2020,0
452.53,1,24,2,56,2,178,1,6239.89,6,0,2022,0
238.08,1,28,1,23,3,196,1,707.25,1,2,2020,0
5.79,0,40,1,21,3,106,1,1285.42,8,1,2023,0
72.56,0,15,2,68,0,127,1,6911.62,12,0,2021,0
757.58,0,27,0,50,1,174,1,4111.38,5,0,2025,0
309.72,1,30,1,53,2,238,1,6313.22,1,1,2021,0
181.81,1,32,2,54,0,118,1,9381.64,2,6,2025,0
119.98,0,8,2,38,1,273,1,5581.21,1,3,2022,0
715.5,0,24,2,30,0,34,1,7336.56,7,2,2025,0
21.6,0,12,2,26,1,42,1,7139.11,3,5,2021,0
121.54,1,42,2,48,1,140,1,5716.72,8,3,2021,0
261.48,1,28,2,50,1,96,1,6735.74,2,1,2022,0
236.33,0,17,2,19,3,297,1,1231.98,11,6,2025,0
291.2,0,7,1,27,1,127,1,2049.51,5,0,2024,0
607.53,1,17,1,46,0,78,1,13267.09,11,6,2024,0
654.12,0,23,0,20,3,141,1,983.68,4,2,2023,0
899.71625,0,35,1,18,3,65,1,1588.31,10,1,2024,0
343.6,0,7,0,70,0,115,1,9038.63,10,4,2023,0
40.03,0,32,2,25,3,178,1,1236.38,1,2,2024,0
501.21,0,23,0,42,1,128,1,2015.69,1,3,2025,0
361.68,0,27,0,41,1,108,1,2523.83,11,1,2025,0
81.4,0,42,1,25,3,97,1,865.49,6,4,2023,0
262.53,0,28,0,64,2,52,1,7620.6,8,3,2022,0
53.19,0,6,0,49,0,146,1,7872.04,12,5,2023,0
353.28,0,11,2,34,1,19,1,5018.67,6,3,2024,0
184.16,0,24,1,68,0,238,1,10790.8,12,1,2025,0
34.52,0,20,1,57,1,38,1,3077.2,3,0,2024,0
4.67,0,42,0,56,2,41,1,5558.36,9,1,2025,0
899.71625,0,10,2,27,3,153,1,243.92,5,3,2024,0
30.0,0,38,0,79,2,102,1,3520.61,9,2,2025,0
419.56,0,17,0,60,1,65,1,7831.56,7,4,2024,0
143.99,0,11,1,58,1,44,1,2631.47,4,2,2025,0
776.66,0,41,0,52,0,94,5,10427.0,2,0,2021,1
11.96,0,13,1,76,2,105,1,7458.63,12,0,2025,0
272.23,0,14,2,48,1,83,1,8300.54,2,4,2022,0
299.29,0,2,1,68,0,15,1,8942.58,10,0,2024,0
79.81,0,26,0,57,1,47,1,5061.3,5,0,2022,0
318.12,0,41,1,22,3,30,1,1833.24,9,4,2022,0
186.04,0,17,2,28,3,40,1,101.25,6,3,2024,0
636.92,0,31,2,72,2,82,1,2325.78,3,4,2023,0
18.72,0,26,0,56,1,28,1,8422.2,4,4,2024,0
468.42,1,7,2,26,1,172,1,9880.71,6,0,2020,0
352.26,1,36,2,39,0,247,1,6967.03,12,1,2024,0
313.91,0,25,2,53,0,170,1,9992.36,6,1,2022,0
110.75,1,36,0,56,0,62,1,8639.36,9,1,2024,0
35.51,1,30,2,54,1,54,1,726.55,9,4,2021,0
483.71,0,20,1,80,2,151,1,4840.67,7,6,2023,0
516.48,1,5,0,24,3,66,1,379.82,7,3,2023,0
713.18,1,34,2,42,1,168,1,8375.16,11,0,2020,0
236.22,0,5,0,26,1,197,1,3030.97,11,5,2022,0
697.88,0,31,1,40,0,124,3,14804.7,10,1,2023,1
63.1,0,11,2,59,1,36,1,5925.98,1,0,2025,0
22.62,0,17,1,58,1,292,1,2591.65,4,0,2025,0
102.66,0,39,1,38,0,90,1,12896.06,4,4,2022,0
177.15,0,23,1,26,3,53,1,1176.1,11,4,2023,0
27.86,1,41,1,80,2,39,1,3773.29,1,6,2021,0
472.04,0,14,2,23,3,74,1,857.9,5,5,2025,0
315.42,1,35,2,26,3,66,1,1671.66,3,0,2025,0
53.26,1,37,1,28,3,96,1,105.01,12,0,2025,0
217.81,1,20,0,46,0,26,1,5368.42,12,3,2022,0
801.83,0,30,1,41,0,173,1,13856.18,2,5,2022,0
3.82,0,24,2,69,0,146,1,10017.11,7,4,2024,0
899.71625,1,29,2,21,3,128,1,1240.71,5,5,2024,0
108.29,1,31,0,26,3,159,1,1122.88,4,4,2021,0
362.69,0,19,2,48,1,226,1,6651.62,3,2,2023,0
803.99,0,40,2,26,3,80,1,1103.64,11,6,2023,0
744.87,0,33,2,53,1,38,1,4702.86,9,5,2022,0
21.16,1,23,2,47,0,93,1,10536.54,3,3,2022,0
707.93,0,20,0,22,3,37,1,9532.42,6,2,2021,0
251.99,0,31,2,71,2,46,1,1182.77,6,1,2022,0
52.44,0,23,0,48,0,85,1,1120.88,6,2,2021,0
115.27,0,30,0,45,0,87,1,9798.26,10,2,2021,0
210.67,1,41,2,22,3,140,1,1841.69,2,1,2021,0
155.49,0,9,2,35,1,135,1,6374.82,4,0,2022,0
339.41,0,7,0,20,3,64,1,221.56,10,0,2023,0
319.87,0,25,0,49,1,148,4,9419.27,4,3,2022,1
308.38,0,23,0,59,2,36,1,6280.66,11,5,2020,0
31.33,0,11,0,27,1,69,1,7795.79,10,1,2024,0
15.47,0,25,0,50,0,124,1,14401.17,8,2,2022,0
61.39,0,25,2,49,1,179,1,3475.99,7,0,2023,0
537.49,0,26,1,19,3,105,1,1307.86,2,1,2023,0
822.9,1,20,0,22,3,252,1,1404.06,1,5,2023,0
899.71625,1,29,2,21,3,128,1,1240.71,8,3,2022,0
481.68,0,23,2,50,1,199,1,2403.39,7,6,2024,0
71.97,0,12,2,49,1,68,1,6264.21,2,0,2025,0
128.64,1,34,1,52,1,243,1,7365.28,6,2,2025,0
229.88,0,11,1,28,3,70,1,818.36,8,0,2022,0
18.67,0,9,0,27,1,114,1,4739.59,1,0,2022,0
413.32,0,42,1,35,0,144,1,8557.32,6,1,2020,0
299.83,0,3,0,53,2,41,1,3966.54,8,6,2022,0
186.59,0,22,0,18,3,285,1,1081.79,12,6,2025,0
224.27,0,37,1,47,1,194,1,4760.34,7,5,2021,0
42.6,0,29,0,34,0,145,1,9929.43,1,6,2025,0
12.89,0,35,0,49,1,173,1,7975.18,7,1,2024,0
140.83,0,6,1,31,1,14,1,6229.13,12,6,2023,0
268.03,0,30,0,34,1,142,1,4437.48,5,2,2023,0
17.5,0,26,1,21,3,78,1,1293.39,7,0,2024,0
354.17,1,27,1,21,3,247,1,461.83,8,0,2020,0
281.1,0,8,0,21,3,90,1,1451.02,10,2,2020,0
369.36,0,33,1,33,1,204,1,2254.71,3,3,2021,0
424.0,0,8,0,60,1,47,1,412.78,8,0,2024,0
208.33,0,37,1,47,1,194,1,4760.34,8,4,2022,0
29.27,1,30,2,76,2,43,3,2834.84,3,2,2021,1
268.36,0,13,2,24,3,77,5,1590.88,4,2,2020,1
178.9,0,14,0,25,3,34,1,831.75,12,2,2022,0
304.59,0,11,0,22,3,109,1,1585.98,5,0,2022,0
433.84,0,21,1,26,3,55,1,1778.75,1,0,2021,0
311.0,0,23,1,25,3,83,1,1324.03,2,4,2020,0
35.49,0,6,2,19,3,71,1,888.6,7,2,2024,0
98.22,0,10,2,20,3,60,3,966.88,9,2,2024,1
425.0,0,40,0,18,3,137,1,874.15,6,2,2021,0
342.75,0,17,0,27,3,57,1,1238.43,12,6,2022,0
315.43,1,32,1,54,1,44,1,233.21,7,4,2021,0
40.86,0,31,2,28,3,48,1,609.6,6,2,2022,0
102.17,1,27,0,28,3,144,1,586.76,8,3,2020,0
317.23,0,25,0,42,0,143,1,705.75,9,4,2025,0
165.6,0,16,0,57,2,89,1,3728.04,4,6,2024,0
258.03,0,18,0,62,2,88,1,1541.48,5,3,2025,0
85.96,0,20,0,61,2,177,1,3065.87,10,6,2021,0
106.95,0,37,1,27,3,91,1,797.1,3,4,2025,0
3.89,0,30,0,26,3,63,1,1429.61,2,4,2023,0
35.78,0,30,0,24,3,251,1,1484.76,3,2,2021,0
792.52,1,28,1,73,2,183,1,1702.65,12,2,2021,0
511.8,1,35,2,26,1,146,1,8520.08,11,2,2024,0
302.44,0,41,1,22,3,30,1,1833.24,8,6,2024,0
75.77,0,39,2,69,2,44,1,6216.77,4,5,2024,0
121.4,1,39,2,47,0,127,3,13185.39,5,1,2021,1
49.88,0,12,1,24,3,66,1,585.52,11,0,2023,0
375.82,0,10,0,60,1,172,1,4383.69,8,6,2025,0
899.71625,0,17,1,20,3,91,1,530.86,4,3,2020,0
208.62,1,28,2,59,2,128,1,7626.53,12,6,2021,0
73.23,0,5,1,37,1,107,1,2766.12,6,3,2020,0
899.71625,0,8,0,53,2,73,1,1829.9,8,5,2020,0
36.94,0,29,0,62,2,69,1,2583.07,12,5,2025,0
429.88,0,28,2,33,1,73,1,922.96,6,3,2021,0
127.47,0,40,1,40,0,52,1,9009.42,1,3,2021,0
789.75,1,0,2,59,0,38,1,5977.59,6,3,2020,0
98.18,0,3,0,32,1,33,1,6494.25,11,3,2025,0
899.71625,1,18,0,54,1,174,5,323.69,10,0,2022,1
741.98,0,27,0,50,1,174,1,4111.38,9,0,2024,0
265.77,1,34,0,20,3,139,1,269.78,7,4,2021,0
185.39,0,34,0,59,2,140,1,3019.04,11,6,2023,0
899.71625,0,21,1,60,2,138,1,4315.07,4,5,2025,0
243.07,0,40,2,49,0,115,1,14021.4,1,3,2024,0
139.51,0,0,0,53,1,68,1,7089.9,2,1,2023,0
899.71625,0,30,2,31,0,55,1,9733.83,4,1,2021,0
81.8,1,17,1,64,2,162,1,6353.22,5,2,2021,0
504.74,0,27,0,70,2,115,1,3138.0,8,1,2023,0
434.05,0,19,1,18,3,162,1,678.83,9,4,2022,0
60.73,0,24,2,30,1,26,1,4575.98,4,5,2020,0
435.36,0,19,0,52,0,161,1,717.99,3,4,2021,0
437.14,0,35,2,42,0,148,1,7303.23,8,3,2022,0
899.71625,0,39,2,69,0,118,1,6810.05,1,1,2021,0
244.7,0,6,2,20,3,297,1,1691.88,4,5,2023,0
108.7,0,28,0,18,3,299,1,729.7,10,3,2021,0
274.27,0,24,2,66,2,96,1,4226.26,10,4,2021,0
611.9,0,16,0,21,3,166,1,1802.77,8,1,2020,0
140.68,0,20,2,19,3,101,1,1081.97,1,6,2023,0
31.65,0,13,2,51,2,149,1,1406.6,2,2,2021,0
899.71625,0,24,1,67,0,36,1,10631.43,10,4,2023,0
583.48,0,38,2,29,0,140,3,9791.74,8,0,2025,1
99.43,0,0,1,79,2,119,1,4656.94,6,6,2025,0
125.46,0,7,2,72,2,50,1,5878.14,1,0,2024,0
893.1,1,7,1,20,3,68,1,1236.76,11,0,2024,0
698.63,0,35,2,46,1,62,1,3583.67,7,5,2025,0
454.4,1,28,1,49,1,163,1,8253.65,2,5,2024,0
